ID,cellline,tissue,drug,security,drug_plate_id,T0_plate_id,drug_group_id,background_od1,background_od2,od0.1,od0.2,od0.3,od1.1,od1.2,od1.3,od2.1,od2.2,od2.3,od3.1,od3.2,od3.3,od4.1,od4.2,od4.3,od5.1,od5.2,od5.3,od6.1,od6.2,od6.3,od7.1,od7.2,od7.3,od8.1,od8.2,od8.3,od9.1,od9.2,od9.3,T0_background_od1,T0_background_od2,T0_median_od
10784,UACC812,breast,private_company_drug_2643,pharma,7238,7547,98,59,132,5333,5998,5748,5320,6019,5114,6041,2728,4057,5217,6269,4175,5715,5455,3062,5221,5422,4928,5635,5409,3464,3938,3928,3940,2904,3282,1784,3369,3014,2084,44,103,2796
10785,UACC812,breast,private_company_drug_9182,pharma,7238,7547,98,59,132,5333,5998,5748,5275,5765,3632,5878,2977,3828,6083,5567,3855,5397,5559,4596,5282,5327,4822,4941,4378,2979,3284,3217,2832,359,251,1034,134,157,115,44,103,2796
10786,UACC893D,breast,private_company_drug_2931,pharma,7256,7548,98,57,114,4132,4690,4941,4003,4976,3925,4544,2118,3543,3792,5364,3315,4178,4318,2065,4760,4708,3823,4277,4062,4400,4303,4395,1660,3112,3455,2168,515,422,350,48,96,2263.5
10787,UACC893D,breast,private_company_drug_2643,pharma,7256,7548,98,57,114,4132,4690,4941,4067,5297,3962,4565,1955,3690,3938,5662,3900,4592,4242,2149,3906,4532,3824,5078,4368,2848,3692,4179,3405,2910,3159,1120,3046,2668,1204,48,96,2263.5
10788,UACC893D,breast,private_company_drug_9182,pharma,7256,7548,98,57,114,4132,4690,4941,4157,4566,3079,4986,2095,3373,5552,4677,3248,4426,4475,3946,4365,4638,3952,4848,4067,3059,3784,3451,2960,1736,1822,97,116,130,1726,48,96,2263.5
10789,UACC893D,breast,private_company_drug_2931,pharma,7260,7550,98,51,94,3046,2601,2662,2874,2593,2913,2633,3005,2689,2517,2713,2684,2431,2555,2940,2730,2589,2685,2444,2736,2703,2095,2274,2493,540,1124,571,2155,551,445,41,87,1715
10790,UACC893D,breast,private_company_drug_2643,pharma,7260,7550,98,51,94,3046,2601,2662,2844,2590,2863,2702,2962,2520,2669,2730,2652,2662,2525,2997,2789,2645,2774,2723,2529,2476,2490,2529,2740,1860,1774,2203,1536,1500,1743,41,87,1715
10791,UACC893D,breast,private_company_drug_9182,pharma,7260,7550,98,51,94,3046,2601,2662,2682,2873,2289,2894,3088,2415,2610,2680,2508,2664,2489,2708,2616,2806,2689,2634,2381,2949,1939,2062,2147,436,747,1778,88,85,618,41,87,1715
10792,UACC893D,breast,private_company_drug_2931,pharma,7269,7549,98,66,112,5308,4385,4381,5094,4733,4086,3966,4570,4494,5593,4761,4516,5573,4507,4671,4316,4274,4317,4735,5568,4810,3703,3724,4297,2897,3148,3272,4667,556,433,46,94,2341
10793,UACC893D,breast,private_company_drug_2643,pharma,7269,7549,98,66,112,5308,4385,4381,5285,4691,4371,4620,4602,4364,4187,4796,4140,4493,4246,5227,5041,4548,4583,4677,4562,4378,4919,4263,3872,2890,2349,2975,2297,2076,2186,46,94,2341
10794,UACC893D,breast,private_company_drug_9182,pharma,7269,7549,98,66,112,5308,4385,4381,4526,4280,4195,4128,5069,4167,4729,4729,3734,4228,4986,4541,4265,4135,4426,4629,4578,5351,3299,3472,3806,2464,833,2922,475,170,215,46,94,2341
10795,ZR751,breast,private_company_drug_2931,pharma,7296,7553,98,113,183,9275,9265,9695,9137,8982,9040,9159,8680,8674,8492,8996,8891,8587,8687,8709,9030,8550,8737,7824,8495,8171,7541,8034,7818,7512,1364,5649,7370,823,7606,69,120,4037
10796,ZR751,breast,private_company_drug_2643,pharma,7296,7553,98,113,183,9275,9265,9695,8874,9049,9345,8719,8656,7740,8416,9094,8780,8897,8630,9100,8543,9129,8689,9524,8708,7658,8621,8523,8651,8832,7989,8496,8615,8538,8499,69,120,4037
10797,ZR751,breast,private_company_drug_9182,pharma,7296,7553,98,113,183,9275,9265,9695,8524,9028,7817,9140,8996,7912,9000,8838,8121,8820,8436,9257,9114,9239,8428,8274,7756,8330,7099,7339,7372,830,6627,609,272,298,755,69,120,4037
10798,ZR751,breast,private_company_drug_2931,pharma,7306,7552,98,110,170,9351,8205,8284,8766,7868,7853,7385,7451,8713,8134,8574,7633,8336,7808,8099,7691,7425,7652,7543,8322,7920,6394,6974,7403,6301,6778,5848,6820,6813,6833,63,100,3800
10799,ZR751,breast,private_company_drug_2643,pharma,7306,7552,98,110,170,9351,8205,8284,9400,7573,7949,7757,8739,7223,7953,8327,7997,8961,7722,8529,8271,8258,7678,8540,7817,6866,8352,8176,7577,8170,8071,8183,8502,7354,7358,63,100,3800
10800,ZR751,breast,private_company_drug_9182,pharma,7306,7552,98,110,170,9351,8205,8284,7739,7791,7469,7872,8524,7524,8317,7845,7168,8321,7399,7695,8540,7733,7447,7164,6823,8690,6840,7147,6556,643,819,885,237,261,220,63,100,3800
10801,ZR7530,breast,private_company_drug_2931,pharma,7325,7554,98,27,82,407,545,507,415,441,661,501,532,374,478,433,534,429,473,536,474,476,539,499,466,473,256,318,301,123,135,153,144,110,143,32,86,787.5
10802,ZR7530,breast,private_company_drug_2643,pharma,7325,7554,98,27,82,407,545,507,502,534,534,527,524,505,496,457,472,470,437,502,460,411,498,447,413,452,352,407,471,227,231,273,248,217,269,32,86,787.5
10803,ZR7530,breast,private_company_drug_9182,pharma,7325,7554,98,27,82,407,545,507,488,446,490,421,520,440,473,465,465,464,491,528,443,457,478,545,475,349,216,185,187,82,107,90,21,23,24,32,86,787.5
10804,ZR75B,breast,private_company_drug_2931,pharma,7337,7555,98,81,138,5894,6034,5840,5804,5998,6385,5893,6073,6204,5555,6053,5822,6026,5701,5702,5879,6015,5757,5343,5730,5484,5658,5633,5476,3515,3349,3627,642,678,621,46,88,1920
10805,ZR75B,breast,private_company_drug_2643,pharma,7337,7555,98,81,138,5894,6034,5840,5747,5914,5887,6020,5881,4760,5880,5919,6167,6704,5843,5804,5834,6496,5818,5850,5923,5041,5669,6129,5594,6532,5622,5700,5489,5779,5617,46,88,1920
10806,ZR75B,breast,private_company_drug_9182,pharma,7337,7555,98,81,138,5894,6034,5840,5938,6040,5324,6026,5921,5129,6204,5753,5041,6113,5748,5895,6303,6104,5689,5694,5462,5350,5290,5539,5222,3327,4802,4366,174,198,141,46,88,1920
11231,AU565,breast,private_company_drug_8648,pharma,9150,9146,122,124,176,7075,7021,6996,7344,5999,6244,7851,5548,7375,8178,7375,7236,7747,6576,6734,7067,8124,7583,6316,7201,5213,5931,6078,4953,5898,4864,5015,4869,4585,5698,68,137,2819
11234,HCC38,breast,private_company_drug_8648,pharma,10250,10268,122,82,132,1573,1583,1657,1821,1416,1617,1789,1274,1676,2080,1770,1690,1851,1361,1557,1526,1980,1780,1301,3112,1218,2693,1304,970,1361,936,1203,789,920,1063,59,118,1053
11237,MDAMB453,breast,private_company_drug_8648,pharma,10120,10270,122,71,136,1432,1357,1491,1482,1249,1172,1664,1172,1498,1505,1557,1231,1463,1210,1245,1313,1381,1458,1385,2545,1217,2362,1257,1115,1263,1212,1159,55,73,1152,67,132,1197.5
11240,BT474,breast,private_company_drug_8648,pharma,9168,9158,123,116,179,5874,6837,6821,6495,6230,6316,6532,5480,5923,6188,6471,6187,7051,6153,4923,6629,5842,5883,5419,6691,5415,5859,3829,5194,4189,590,1723,163,153,248,87,150,3583.5
11243,SKBR3,breast,private_company_drug_8648,pharma,10131,10127,123,100,169,4687,5086,5410,5037,5279,4979,2329,4058,4750,4801,2529,5507,5641,4664,3912,5439,4396,4715,4764,2758,4398,6091,3515,5003,2072,150,4522,192,461,689,82,140,2794
11246,UACC893,breast,private_company_drug_8648,pharma,9945,9934,123,63,113,2556,3509,2749,3226,2816,3495,2851,2075,2409,3091,2816,3125,3459,2375,2107,2579,3034,3033,3204,2565,2383,2715,2942,2982,2860,2260,2902,2117,1957,2913,77,134,2437
11249,HCC1419,breast,private_company_drug_8648,pharma,10023,10019,124,113,182,6242,6501,6170,6442,6832,6289,6758,6287,6876,6394,6029,6627,6017,5541,5379,5322,5925,5564,5318,6016,5218,5490,5447,5175,2836,3339,2918,378,396,458,91,149,4367.5
11252,HCC2185,breast,private_company_drug_8648,pharma,10052,10045,124,85,137,3222,3803,3695,3509,3796,4052,4552,3034,3648,4240,4230,3825,4037,3221,3530,2823,3486,3379,3162,4009,2789,3537,3645,2817,3314,2969,3351,2819,3299,3540,94,159,3885
11255,MDAMB415,breast,private_company_drug_8648,pharma,9668,9664,124,85,147,3418,3473,3479,3486,3228,3687,3548,3024,3152,3222,3441,3361,3040,2842,2613,2800,3190,2870,2846,3335,2764,3182,3067,2587,2160,2242,1927,223,238,319,74,127,1962.5
11258,HCC1428,breast,private_company_drug_8648,pharma,9312,9294,125,78,117,3663,3543,3564,3806,3628,3729,3477,3370,3528,3122,3073,3517,2911,2745,2714,2862,2589,2814,2842,2835,2504,2959,3233,2629,1864,1884,2039,108,119,146,66,135,2250.5
11261,HCC38,breast,private_company_drug_8648,pharma,9484,9453,125,65,144,4639,4615,4717,5381,4736,4789,4706,4436,4620,4702,4695,4767,3986,3783,3515,3767,3662,3869,3622,3350,1098,3127,3057,1087,623,484,585,98,114,160,63,131,2031
11264,SUM229PE,breast,private_company_drug_8648,pharma,9868,9860,125,82,150,6287,6280,6394,6357,6133,6432,6614,6198,6331,5172,6131,6128,6505,5635,4874,4498,6177,4854,4861,4163,2262,3806,4960,1605,2859,2599,2897,234,214,299,64,126,2141.5
11267,ZR75B,breast,private_company_drug_8648,pharma,9986,9972,125,95,147,6497,7412,6769,7399,7171,7537,7080,6333,6530,7003,6911,7243,6533,5817,6254,5399,5710,5583,5617,5294,2295,5092,5566,2941,4566,4068,4771,1504,1258,1400,77,145,3088.5
11704,184A1,breast,private_company_drug_3104,pharma,12500,12509,135,76,131,6934,6970,7464,6978,7552,6784,7679,6808,6887,7486,7995,6715,7013,6749,6752,5770,5659,6092,5887,4069,5106,3984,3500,3722,3854,2977,3332,2741,2567,2702,49,103,2788.5
11706,184A1,breast,private_company_drug_3432,pharma,12500,12509,135,76,131,6934,6970,7464,6974,7055,6927,7278,6576,6841,2922,3014,2566,2172,1987,2010,1537,1667,1372,1487,1515,1397,469,640,420,246,248,224,278,298,245,49,103,2788.5
11707,184B5,breast,private_company_drug_3104,pharma,12565,12566,135,97,124,9294,8935,8796,8141,9038,8208,9656,9714,8266,8973,9467,7558,8031,7149,7888,5890,5311,6061,4129,4158,3695,2752,3219,2809,2540,2924,2334,901,1296,1036,53,113,2941
11709,184B5,breast,private_company_drug_3432,pharma,12565,12566,135,97,124,9294,8935,8796,9801,9230,8660,9995,9489,7929,8490,8876,8037,3528,4170,3519,1544,1604,1410,1479,1437,1630,921,1052,764,463,469,482,434,494,394,53,113,2941
11710,600MPE,breast,private_company_drug_3104,pharma,12233,12224,135,69,108,4765,5284,5157,4993,5289,4556,4948,4702,4468,5302,5195,4701,5363,4804,5185,4822,4741,4521,3062,3130,2995,2735,2590,2326,2448,2465,2084,1969,2097,1981,43,94,2505
11712,600MPE,breast,private_company_drug_3432,pharma,12233,12224,135,69,108,4765,5284,5157,4984,5164,4917,4861,4552,4872,4752,5201,4743,4963,5283,4697,4318,4563,4284,4835,4414,4434,3760,3664,3673,2450,2127,2548,854,848,834,43,94,2505
11713,BT474,breast,private_company_drug_3104,pharma,12169,12178,135,98,154,8146,8459,8290,8146,8337,9212,8231,9309,8153,8402,9144,8033,9267,9157,7983,8490,8467,7478,7088,6046,7378,7529,5913,6347,5843,5449,5768,4990,5361,5898,80,123,5674
11715,BT474,breast,private_company_drug_3432,pharma,12169,12178,135,98,154,8146,8459,8290,9125,8152,8537,9403,9691,7756,9786,8332,8371,9383,6768,9025,6144,7479,5959,6530,7722,5564,5575,6563,6076,4712,3986,5083,4699,3130,3591,80,123,5674
11716,BT474,breast,private_company_drug_3104,pharma,12060,12056,135,92,142,6317,7884,6140,5753,6347,6805,5960,7030,5481,7437,6074,5707,7753,5766,5759,6988,5731,5335,4494,4634,5439,5137,4505,4110,3785,3936,3850,3129,3730,4016,65,125,3577.5
11718,BT474,breast,private_company_drug_3432,pharma,12060,12056,135,92,142,6317,7884,6140,6827,8042,5842,5999,7071,6626,7532,7988,6263,7950,5634,7218,5535,7648,4840,6139,5386,4084,3616,3354,3130,3619,3135,3281,2329,1773,2103,65,125,3577.5
11719,BT474,breast,private_company_drug_3104,pharma,12297,12291,135,85,146,7222,7670,6691,6033,6755,6183,6903,6609,6264,8925,7256,6545,7369,6518,6875,6420,6152,6323,4734,4580,5076,4151,4192,4569,4135,3997,3835,2940,2895,3388,78,151,5283.5
11721,BT474,breast,private_company_drug_3432,pharma,12297,12291,135,85,146,7222,7670,6691,6631,8642,6762,6849,6644,6449,6589,8858,7168,5874,5436,6246,4304,5452,5192,5773,4741,4809,3903,4466,4250,3308,2982,2890,3490,2165,2059,78,151,5283.5
11722,BT549,breast,private_company_drug_3104,pharma,12311,12305,135,35,84,1903,2549,1876,2102,2018,1856,2407,2197,1879,2116,2175,1940,2043,2100,2200,1717,1764,1903,681,662,783,273,293,334,276,242,237,175,172,181,22,81,367
11724,BT549,breast,private_company_drug_3432,pharma,12311,12305,135,35,84,1903,2549,1876,2097,2121,2108,2250,2283,1945,79,133,215,52,40,51,50,57,63,58,44,43,37,71,58,72,71,47,58,55,50,22,81,367
11725,CAMA1,breast,private_company_drug_3104,pharma,12074,12070,135,83,135,6791,7883,5949,5972,6253,7181,5934,7075,5383,8116,6202,5777,7098,5528,4970,4846,3262,3048,2414,2332,3028,4102,2696,2732,2718,2676,2549,2777,2903,3997,59,128,2946.5
11727,CAMA1,breast,private_company_drug_3432,pharma,12074,12070,135,83,135,6791,7883,5949,6347,8303,6084,6543,7273,6320,7963,8256,5987,7318,5387,6721,588,1016,476,460,410,299,200,260,174,204,239,174,213,204,203,59,128,2946.5
11728,HCC1143,breast,private_company_drug_3104,pharma,12125,12112,135,71,136,5713,6496,5333,5132,5222,5794,5259,5646,5106,6128,5452,5090,6045,5144,3217,5135,4055,3873,3349,3398,3142,2487,2009,2104,1549,1539,1608,1142,1082,1605,36,80,1686.5
11730,HCC1143,breast,private_company_drug_3432,pharma,12125,12112,135,71,136,5713,6496,5333,5581,6632,4990,5336,5511,5156,6630,6211,5274,3020,2225,2537,723,886,568,437,350,297,230,255,192,247,232,202,198,226,186,36,80,1686.5
11731,HCC1395,breast,private_company_drug_3104,pharma,12005,12000,135,62,100,4402,4140,4246,4084,4269,4030,4293,4230,4071,4341,4354,3852,3909,3901,3786,3724,4025,3895,3853,3862,3781,3700,3567,3433,3355,3410,2935,2677,2712,2479,50,97,2663
11733,HCC1395,breast,private_company_drug_3432,pharma,12005,12000,135,62,100,4402,4140,4246,4279,4263,4125,4228,4256,3838,2702,3099,2791,708,763,745,454,428,431,481,447,445,380,421,365,388,394,335,562,501,469,50,97,2663
11734,HCC1395,breast,private_company_drug_3104,pharma,12088,12084,135,30,91,726,760,577,592,667,725,662,715,595,669,595,560,689,532,567,682,594,564,451,416,561,473,473,465,371,358,317,283,309,294,24,86,290
11736,HCC1395,breast,private_company_drug_3432,pharma,12088,12084,135,30,91,726,760,577,709,690,631,633,705,620,756,670,715,428,329,406,105,159,115,136,112,84,70,102,79,109,99,88,136,86,89,24,86,290
11737,HCC1419,breast,private_company_drug_3104,pharma,12018,12001,135,78,118,6466,6341,6814,6545,6352,6339,6408,6293,6310,6698,6006,6340,6156,5604,6160,5960,6224,5680,4689,4697,4615,2255,2483,2170,2527,2509,2499,2725,2696,2823,69,132,4835.5
11739,HCC1419,breast,private_company_drug_3432,pharma,12018,12001,135,78,118,6466,6341,6814,6295,6639,6036,5892,6430,5612,4544,3908,3696,1626,1546,1630,861,851,683,847,788,771,308,365,346,271,277,209,254,294,248,69,132,4835.5
11743,HCC1569,breast,private_company_drug_3104,pharma,12514,12523,135,131,190,10710,9702,10410,10060,11060,9388,10400,10910,9976,11120,11300,9824,10300,10680,10440,9056,9090,8699,8527,7563,8455,7854,8822,8323,7268,7335,7245,6198,6124,6759,90,155,5558
11745,HCC1569,breast,private_company_drug_3432,pharma,12514,12523,135,131,190,10710,9702,10410,10780,10370,10760,11610,10540,9516,9515,9399,9066,1816,1959,1753,511,605,559,556,549,529,374,525,475,647,533,459,663,649,586,90,155,5558
11746,HCC1806,breast,private_company_drug_3104,pharma,12248,12239,135,59,100,5070,5133,5148,5812,5011,5051,5259,4768,4478,4873,4984,4419,3209,3078,2768,1313,1395,1394,818,853,856,751,692,760,665,564,638,381,373,365,26,87,1243
11748,HCC1806,breast,private_company_drug_3432,pharma,12248,12239,135,59,100,5070,5133,5148,5527,5501,5227,5212,5092,4849,4486,4108,4435,696,743,744,188,196,177,186,177,163,116,168,117,119,148,107,103,125,116,26,87,1243
11749,HCC2185,breast,private_company_drug_3104,pharma,12183,12192,135,90,136,8098,7313,7216,7262,7444,8872,7671,9306,7080,7442,7754,6560,10350,7761,6855,9027,6707,6737,5875,5668,5810,6984,5193,5202,5464,5351,5235,5130,5003,6024,72,119,4925.5
11751,HCC2185,breast,private_company_drug_3432,pharma,12183,12192,135,90,136,8098,7313,7216,7741,7472,7397,7875,9349,6534,5289,3713,3721,1511,1099,1333,984,1260,865,851,1224,836,614,688,597,486,418,408,384,387,441,72,119,4925.5
11752,HCC70,breast,private_company_drug_3104,pharma,12397,12400,135,83,103,6559,6601,6571,6735,6967,5881,6484,6528,6288,6700,6558,6440,6435,6696,6260,5043,6100,5369,1246,1051,1233,385,440,494,518,430,403,375,341,332,58,122,2729.5
11754,HCC70,breast,private_company_drug_3432,pharma,12397,12400,135,83,103,6559,6601,6571,6793,6430,6617,6393,6600,6104,621,778,764,157,105,142,121,168,179,136,113,129,113,222,150,161,180,121,170,165,150,58,122,2729.5
11755,HS578T,breast,private_company_drug_3104,pharma,12342,12351,135,32,70,922,651,744,1000,489,2036,422,797,1072,388,1514,1393,1021,509,2480,800,979,1193,565,459,634,174,166,232,165,140,140,105,133,135,31,87,1053
11757,HS578T,breast,private_company_drug_3432,pharma,12342,12351,135,32,70,922,651,744,524,285,1289,1195,1534,1427,346,341,1215,344,437,691,94,106,138,120,98,105,90,121,104,100,114,91,96,111,83,31,87,1053
11758,LY2,breast,private_company_drug_3104,pharma,12325,12319,135,45,89,1535,2033,2144,2015,1903,1811,1723,1688,2203,1827,2140,1686,2124,2203,1926,1469,1386,1438,839,813,705,556,568,588,620,616,513,502,509,576,39,98,1479.5
11760,LY2,breast,private_company_drug_3432,pharma,12325,12319,135,45,89,1535,2033,2144,1914,1879,2734,1857,2074,3412,2175,1193,2472,2114,1892,2075,1601,1807,2009,1900,1697,1759,1265,1671,1526,863,1097,867,770,775,820,39,98,1479.5
11761,MB157,breast,private_company_drug_3104,pharma,12579,12580,135,99,141,7955,7739,7592,7797,7865,7912,7716,7874,7348,7382,7564,7468,7695,7894,7886,6290,6180,6372,3242,3056,3479,2462,2865,2503,2237,2334,2150,2113,2565,2238,42,82,1750.5
11763,MB157,breast,private_company_drug_3432,pharma,12579,12580,135,99,141,7955,7739,7592,7792,7780,7320,7886,7859,7307,8002,7929,7496,5493,5339,5981,409,441,413,199,206,172,161,247,203,239,272,179,218,223,209,42,82,1750.5
11764,MCF10F,breast,private_company_drug_3104,pharma,12263,12254,135,46,88,3240,2993,2831,2835,2838,2804,3137,3096,3009,3140,3053,2881,2987,2839,2881,2715,2533,2594,2005,1907,2167,1390,1538,1414,1198,1064,1206,1017,1059,1078,25,78,984
11766,MCF10F,breast,private_company_drug_3432,pharma,12263,12254,135,46,88,3240,2993,2831,3426,3222,3061,3111,3439,2957,2952,3269,2866,2840,2616,3367,2475,2559,2521,2993,2531,2338,2303,2239,2028,1637,1522,1472,136,134,109,25,78,984
11767,MCF12A,breast,private_company_drug_3104,pharma,12356,12365,135,94,124,7868,7828,7669,7367,7892,7232,7916,7803,6913,7985,7077,6755,6073,5639,5259,4106,3853,3565,2418,2441,2176,1483,1480,1342,1296,1292,1291,1163,1174,1072,48,99,1724
11769,MCF12A,breast,private_company_drug_3432,pharma,12356,12365,135,94,124,7868,7828,7669,8384,7798,6753,7947,7374,7247,7504,7967,6821,5521,5644,5226,3902,3854,3721,3548,3902,3548,2429,2644,2208,490,474,456,200,218,175,48,99,1724
11770,MDAMB134VI,breast,private_company_drug_3104,pharma,12197,12206,135,68,102,4964,4994,5350,5229,5548,5228,5445,4896,4872,4971,5086,4922,4819,4611,4420,3739,3924,3287,2644,2812,2379,2304,1803,1966,1919,1686,1825,2033,1875,2181,47,82,2597
11772,MDAMB134VI,breast,private_company_drug_3432,pharma,12197,12206,135,68,102,4964,4994,5350,5460,5032,4897,5149,4886,4622,1867,1515,1634,350,244,311,163,214,179,186,188,140,108,174,120,124,137,98,150,140,119,47,82,2597
11773,MDAMB157,breast,private_company_drug_3104,pharma,12593,12594,135,42,103,3475,3274,3034,2850,3352,3059,3212,3230,2907,3131,3323,2898,2784,2674,2751,1952,1803,1723,1303,1556,1337,997,1477,1019,760,983,659,637,984,628,37,88,1318
11775,MDAMB157,breast,private_company_drug_3432,pharma,12593,12594,135,42,103,3475,3274,3034,3178,3271,3091,3354,3390,3010,3112,3378,3203,1518,1589,1821,169,167,155,81,94,100,72,119,74,80,109,67,83,111,80,37,88,1318
11776,MDAMB175VII,breast,private_company_drug_3104,pharma,12139,12126,135,79,152,7320,7721,6507,6482,6927,6573,6835,7439,6051,7583,6934,5986,7600,6765,6123,7190,6676,6335,5294,5318,5795,4257,4437,3781,4132,3952,4559,3982,3657,3827,62,110,4422
11778,MDAMB175VII,breast,private_company_drug_3432,pharma,12139,12126,135,79,152,7320,7721,6507,7190,7731,6184,7195,7392,6722,7585,7685,6486,6781,6496,7222,7302,6929,5769,6415,6283,5032,5821,5006,4866,4945,5591,5611,4973,4351,4596,62,110,4422
11779,MDAMB231,breast,private_company_drug_3104,pharma,12528,12537,135,41,80,2525,2176,2350,2228,2621,2439,2762,2559,2544,2316,2858,2291,2051,1980,1639,1525,1429,1175,456,326,438,161,158,158,154,120,92,73,76,69,22,71,461.5
11781,MDAMB231,breast,private_company_drug_3432,pharma,12528,12537,135,41,80,2525,2176,2350,2775,2400,3257,2848,2563,2122,2222,2403,2292,434,576,493,127,119,112,124,97,95,85,129,79,105,80,67,74,83,65,22,71,461.5
11782,MDAMB231,breast,private_company_drug_3104,pharma,12153,12140,135,62,118,6000,4823,3088,2795,3508,7138,3260,6848,3657,4338,4049,2816,6995,3467,3378,5201,2675,2652,1429,1203,1853,516,295,315,205,193,269,175,108,164,23,87,606
11784,MDAMB231,breast,private_company_drug_3432,pharma,12153,12140,135,62,118,6000,4823,3088,6288,4099,3590,3803,6861,3248,7404,4415,3616,7659,3305,6022,618,608,340,123,165,135,143,140,97,168,131,127,111,140,159,23,87,606
11785,MDAMB361,breast,private_company_drug_3104,pharma,12370,12379,135,82,122,5503,5615,5313,5375,5399,5216,5296,5817,5578,5534,5747,5765,5637,5443,5767,5208,5077,5068,3560,3629,3824,2654,2708,2473,2257,2514,2297,2147,2328,2223,66,130,3906
11787,MDAMB361,breast,private_company_drug_3432,pharma,12370,12379,135,82,122,5503,5615,5313,5443,5647,5841,5753,5807,5594,5579,5559,5609,5531,5646,5695,4563,5183,4664,4710,4695,5014,4619,4543,4346,3933,4037,3885,3262,3283,2876,66,130,3906
11788,MDAMB415,breast,private_company_drug_3104,pharma,12339,12333,135,54,94,3435,3231,3619,3205,3655,3292,3556,3217,3246,3301,3634,3240,3606,3707,3747,2988,3015,3530,1783,1507,1846,1105,1011,1106,947,876,885,922,756,810,50,98,2563
11790,MDAMB415,breast,private_company_drug_3432,pharma,12339,12333,135,54,94,3435,3231,3619,3663,3426,3573,3581,3251,3892,3543,3297,3440,2886,2483,2945,2255,2192,2149,2018,2210,1731,1590,1507,1887,1066,840,876,281,255,269,50,98,2563
